,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
1,"['paras', 'rattata', 'vileplume', 'gyarados', 'kadabra', 'lickitung']",0.0,293.0,77.0,46.0,43.0,41.0,43.0,43.0,0,0.0,0.0,13.42,5.02,59,20,21,0,lapras,50
404,"['spearow', 'eevee', 'abra', 'slowpoke', 'venusaur', 'ditto']",0.0,280.0,76.0,42.0,41.0,41.0,39.0,41.0,0,0.0,0.0,13.59,4.45,100,0,0,0,jynx,42
402,"['primeape', 'vulpix', 'grimer', 'eevee', 'slowpoke', 'voltorb']",0.0,281.0,77.0,41.0,42.0,40.0,40.0,41.0,0,0.0,0.0,10.65,2.99,98,2,0,0,slowbro,35
269,"['rhydon', 'magneton', 'victreebel', 'mr-mime', 'lickitung', 'venusaur']",0.0,290.0,78.0,42.0,44.0,42.0,42.0,42.0,0,0.0,0.0,17.8,6.02,35,32,33,0,lapras,30
303,"['diglett', 'venomoth', 'farfetchd', 'bulbasaur', 'seaking', 'machamp']",0.0,282.0,78.0,40.0,40.0,41.0,41.0,42.0,0,0.0,0.0,10.98,4.53,92,2,6,0,slowbro,36
312,"['tentacruel', 'dewgong', 'diglett', 'chansey', 'slowbro', 'marowak']",0.0,277.0,76.0,41.0,41.0,40.0,39.0,40.0,0,0.0,0.0,32.0,12.2,73,8,19,0,lapras,48
373,"['aerodactyl', 'rhyhorn', 'lickitung', 'dewgong', 'kingler', 'farfetchd']",0.0,270.0,74.0,41.0,39.0,39.0,38.0,39.0,0,0.0,0.0,17.25,6.28,88,1,11,0,lapras,43
398,"['tentacruel', 'kingler', 'zubat', 'persian', 'clefairy', 'magikarp']",0.0,285.0,77.0,44.0,41.0,39.0,42.0,42.0,0,0.0,0.0,14.15,4.36,98,0,2,0,jynx,38
397,"['machoke', 'nidoking', 'psyduck', 'muk', 'articuno', 'graveler']",0.0,275.0,75.0,42.0,39.0,39.0,39.0,41.0,0,0.0,0.0,13.99,6.53,66,0,34,0,lapras,65
270,"['snorlax', 'shellder', 'lapras', 'nidoqueen', 'golduck', 'magnemite']",0.0,291.0,77.0,46.0,41.0,42.0,43.0,42.0,0,0.0,0.0,32.28,7.04,8,26,66,0,gengar,43
325,"['electrode', 'clefable', 'marowak', 'muk', 'pidgeotto', 'zubat']",0.0,290.0,77.0,42.0,43.0,44.0,42.0,42.0,0,0.0,0.0,17.36,7.36,71,13,16,0,lapras,41
400,"['nidoking', 'ekans', 'scyther', 'oddish', 'pidgey', 'squirtle']",0.0,287.0,77.0,42.0,44.0,43.0,40.0,41.0,0,0.0,0.0,7.98,2.09,98,1,1,0,jynx,41
273,"['kakuna', 'poliwag', 'kabutops', 'ninetales', 'charmeleon', 'nidoking']",0.0,289.0,77.0,42.0,42.0,43.0,42.0,43.0,0,0.0,0.0,15.28,6.52,71,12,17,0,lapras,56
329,"['farfetchd', 'pidgey', 'weedle', 'kadabra', 'seel', 'hitmonchan']",0.0,289.0,81.0,43.0,42.0,40.0,41.0,42.0,0,0.0,0.0,12.67,6.79,93,5,2,0,slowbro,34
316,"['electabuzz', 'alakazam', 'poliwhirl', 'dratini', 'fearow', 'drowzee']",0.0,283.0,82.0,39.0,41.0,39.0,39.0,43.0,0,0.0,0.0,10.67,3.24,92,7,1,0,lapras,40
317,"['rhydon', 'jolteon', 'chansey', 'psyduck', 'goldeen', 'primeape']",0.0,283.0,78.0,41.0,42.0,42.0,40.0,40.0,0,0.0,0.0,15.6,7.76,75,13,12,0,lapras,35
318,"['weezing', 'sandslash', 'nidoking', 'diglett', 'pidgeot', 'lickitung']",0.0,280.0,76.0,42.0,40.0,39.0,44.0,39.0,0,0.0,0.0,12.13,4.53,85,0,15,0,lapras,58
320,"['dodrio', 'oddish', 'parasect', 'onix', 'dewgong', 'starmie']",0.0,287.0,76.0,43.0,45.0,42.0,40.0,41.0,0,0.0,0.0,17.48,6.95,80,11,9,0,slowbro,34
321,"['parasect', 'sandshrew', 'psyduck', 'doduo', 'golbat', 'tentacruel']",0.0,286.0,78.0,42.0,41.0,40.0,43.0,42.0,0,0.0,0.0,10.39,2.67,100,0,0,0,slowbro,54
322,"['clefairy', 'nidoran-m', 'fearow', 'rattata', 'metapod', 'butterfree']",0.0,279.0,76.0,42.0,42.0,39.0,39.0,41.0,0,0.0,0.0,10.91,4.37,100,0,0,0,cloyster,33
323,"['aerodactyl', 'ninetales', 'staryu', 'poliwag', 'venonat', 'metapod']",0.0,282.0,76.0,41.0,40.0,41.0,42.0,42.0,0,0.0,0.0,10.99,3.66,98,1,1,0,jynx,46
326,"['charmander', 'ekans', 'hypno', 'charmander', 'sandslash', 'blastoise']",0.0,286.0,77.0,40.0,42.0,42.0,42.0,43.0,0,0.0,0.0,13.34,4.33,87,9,4,0,slowbro,41
301,"['horsea', 'mew', 'onix', 'drowzee', 'moltres', 'hypno']",0.0,278.0,75.0,42.0,41.0,40.0,40.0,40.0,0,0.0,0.0,19.0,5.55,97,1,2,0,cloyster,31
327,"['pikachu', 'dragonair', 'ivysaur', 'meowth', 'golem', 'vulpix']",0.0,280.0,76.0,41.0,40.0,42.0,41.0,40.0,0,0.0,0.0,7.79,2.51,98,2,0,0,jynx,32
330,"['electrode', 'venusaur', 'poliwrath', 'farfetchd', 'rapidash', 'arbok']",0.0,284.0,76.0,43.0,43.0,40.0,41.0,41.0,0,0.0,0.0,16.31,5.79,40,5,55,0,gengar,49
272,"['weezing', 'omastar', 'hitmonlee', 'slowpoke', 'magmar', 'paras']",0.0,281.0,76.0,41.0,43.0,43.0,39.0,39.0,0,0.0,0.0,16.42,5.56,68,6,26,0,lapras,48
331,"['arcanine', 'pidgey', 'tangela', 'hypno', 'oddish', 'hitmonlee']",0.0,288.0,76.0,44.0,44.0,41.0,41.0,42.0,0,0.0,0.0,12.0,4.81,83,14,3,0,slowbro,41
332,"['lapras', 'krabby', 'kangaskhan', 'parasect', 'vulpix', 'lapras']",0.0,276.0,75.0,42.0,40.0,40.0,40.0,39.0,0,0.0,0.0,25.17,8.29,42,9,47,2,gengar,24
333,"['staryu', 'moltres', 'mr-mime', 'seel', 'venomoth', 'sandshrew']",0.0,277.0,74.0,42.0,41.0,38.0,40.0,42.0,0,0.0,0.0,17.42,6.33,100,0,0,0,cloyster,29
334,"['hypno', 'doduo', 'zubat', 'omastar', 'seaking', 'psyduck']",0.0,292.0,78.0,42.0,45.0,43.0,41.0,43.0,0,0.0,0.0,13.1,3.9,94,3,3,0,slowbro,38
304,"['tentacruel', 'wigglytuff', 'magikarp', 'charmander', 'charmander', 'clefairy']",0.0,283.0,77.0,42.0,43.0,39.0,40.0,42.0,0,0.0,0.0,15.74,5.14,100,0,0,0,slowbro,37
302,"['staryu', 'kingler', 'raichu', 'pidgeotto', 'dratini', 'omanyte']",0.0,287.0,80.0,43.0,42.0,40.0,41.0,41.0,0,0.0,0.0,14.25,4.43,100,0,0,0,lapras,60
274,"['persian', 'raichu', 'persian', 'porygon', 'charmeleon', 'drowzee']",0.0,269.0,72.0,42.0,41.0,37.0,38.0,39.0,0,0.0,0.0,10.89,2.69,97,3,0,0,slowbro,35
276,"['nidorino', 'onix', 'vaporeon', 'slowpoke', 'seadra', 'chansey']",0.0,278.0,76.0,40.0,41.0,41.0,39.0,41.0,0,0.0,0.0,21.5,6.29,100,0,0,0,jynx,44
335,"['magnemite', 'pikachu', 'raichu', 'kabutops', 'tentacool', 'pikachu']",0.0,286.0,77.0,43.0,43.0,41.0,42.0,40.0,0,0.0,0.0,13.54,4.8,63,30,7,0,jynx,32
286,"['drowzee', 'charmeleon', 'arcanine', 'magikarp', 'seadra', 'weezing']",0.0,290.0,76.0,44.0,42.0,41.0,43.0,44.0,0,0.0,0.0,13.89,5.14,98,1,1,0,slowbro,47
271,"['caterpie', 'mew', 'magneton', 'ditto', 'poliwag', 'horsea']",0.0,285.0,79.0,40.0,44.0,40.0,41.0,41.0,0,0.0,0.0,19.51,8.36,85,9,6,0,lapras,47
338,"['kangaskhan', 'kakuna', 'bulbasaur', 'sandshrew', 'dewgong', 'machamp']",0.0,286.0,78.0,41.0,41.0,42.0,42.0,42.0,0,0.0,0.0,18.53,8.07,66,10,24,0,lapras,30
289,"['moltres', 'arbok', 'tangela', 'poliwrath', 'clefairy', 'kabutops']",0.0,289.0,78.0,41.0,44.0,42.0,41.0,43.0,0,0.0,0.0,20.53,7.51,61,8,31,0,lapras,44
375,"['chansey', 'krabby', 'venonat', 'parasect', 'kingler', 'vaporeon']",0.0,281.0,76.0,42.0,40.0,41.0,42.0,40.0,0,0.0,0.0,17.56,6.41,99,1,0,0,slowbro,48
277,"['geodude', 'squirtle', 'poliwrath', 'sandslash', 'grimer', 'electrode']",0.0,282.0,74.0,41.0,40.0,44.0,41.0,42.0,0,0.0,0.0,15.62,6.28,66,10,24,0,lapras,45
278,"['primeape', 'beedrill', 'ninetales', 'magmar', 'rapidash', 'rattata']",0.0,285.0,76.0,41.0,42.0,42.0,42.0,42.0,0,0.0,0.0,10.33,4.41,82,9,9,0,lapras,36
279,"['weedle', 'beedrill', 'staryu', 'ditto', 'kabutops', 'zubat']",0.0,284.0,78.0,42.0,40.0,40.0,42.0,42.0,0,0.0,0.0,15.86,6.35,92,5,3,0,slowbro,41
281,"['poliwhirl', 'ponyta', 'cubone', 'pikachu', 'magikarp', 'rapidash']",0.0,286.0,81.0,40.0,41.0,41.0,40.0,43.0,0,0.0,0.0,10.13,2.95,100,0,0,0,slowbro,50
283,"['dewgong', 'starmie', 'ditto', 'charmeleon', 'kakuna', 'charizard']",0.0,278.0,76.0,41.0,40.0,41.0,40.0,40.0,0,0.0,0.0,27.63,6.61,92,6,2,0,slowbro,40
285,"['arcanine', 'tentacool', 'bellsprout', 'chansey', 'farfetchd', 'mew']",0.0,290.0,82.0,42.0,41.0,40.0,42.0,43.0,0,0.0,0.0,16.31,6.54,96,4,0,0,slowbro,59
287,"['poliwag', 'slowpoke', 'articuno', 'golem', 'charmeleon', 'scyther']",0.0,287.0,77.0,41.0,45.0,42.0,40.0,42.0,0,0.0,0.0,13.82,4.1,89,0,11,0,slowbro,38
299,"['rhydon', 'lickitung', 'onix', 'venomoth', 'jynx', 'krabby']",0.0,283.0,76.0,40.0,40.0,41.0,44.0,42.0,0,0.0,0.0,13.1,6.19,79,12,9,0,lapras,38
288,"['psyduck', 'tentacool', 'gyarados', 'beedrill', 'paras', 'pinsir']",0.0,281.0,76.0,40.0,43.0,41.0,41.0,40.0,0,0.0,0.0,16.77,5.84,38,22,40,0,lapras,34
290,"['magmar', 'wartortle', 'wigglytuff', 'kabutops', 'aerodactyl', 'tentacruel']",0.0,284.0,79.0,40.0,40.0,41.0,41.0,43.0,0,0.0,0.0,25.66,6.55,14,15,71,0,gengar,47
337,"['marowak', 'vulpix', 'raticate', 'venusaur', 'horsea', 'psyduck']",0.0,283.0,76.0,41.0,40.0,42.0,43.0,41.0,0,0.0,0.0,9.75,2.87,96,4,0,0,slowbro,45
291,"['hypno', 'mewtwo', 'kabuto', 'tentacool', 'magikarp', 'exeggcute']",0.0,283.0,77.0,41.0,42.0,41.0,41.0,41.0,0,0.0,0.0,12.9,5.05,79,7,14,0,lapras,43
292,"['pidgey', 'meowth', 'rattata', 'rattata', 'wigglytuff', 'charmeleon']",0.0,276.0,73.0,42.0,39.0,38.0,43.0,41.0,0,0.0,0.0,9.62,3.43,100,0,0,0,cloyster,48
293,"['cloyster', 'poliwrath', 'squirtle', 'zubat', 'cubone', 'meowth']",0.0,276.0,76.0,41.0,40.0,42.0,38.0,39.0,0,0.0,0.0,15.12,4.17,87,8,5,0,lapras,34
294,"['gloom', 'rhydon', 'tauros', 'jolteon', 'weezing', 'raichu']",0.0,286.0,76.0,42.0,43.0,43.0,41.0,41.0,0,0.0,0.0,15.99,6.19,46,6,48,0,gengar,47
295,"['dratini', 'arbok', 'charmander', 'nidorina', 'pidgeotto', 'dodrio']",0.0,281.0,75.0,44.0,43.0,39.0,40.0,40.0,0,0.0,0.0,8.62,2.38,100,0,0,0,slowbro,48
296,"['kakuna', 'omanyte', 'ditto', 'nidoking', 'exeggutor', 'kabutops']",0.0,281.0,76.0,43.0,43.0,41.0,39.0,39.0,0,0.0,0.0,24.81,8.38,46,8,46,0,lapras,41
297,"['muk', 'horsea', 'scyther', 'electabuzz', 'drowzee', 'ekans']",0.0,285.0,77.0,42.0,41.0,41.0,41.0,43.0,0,0.0,0.0,14.07,3.97,96,4,0,0,jynx,44
401,"['raticate', 'magikarp', 'flareon', 'grimer', 'growlithe', 'venusaur']",0.0,287.0,76.0,42.0,42.0,44.0,42.0,41.0,0,0.0,0.0,11.21,3.26,95,5,0,0,jynx,37
336,"['grimer', 'farfetchd', 'omanyte', 'kadabra', 'nidoking', 'wartortle']",0.0,289.0,77.0,42.0,41.0,43.0,44.0,42.0,0,0.0,0.0,14.12,5.46,87,6,7,0,lapras,33
374,"['tentacool', 'horsea', 'zubat', 'golduck', 'golem', 'flareon']",0.0,282.0,76.0,42.0,42.0,41.0,40.0,41.0,0,0.0,0.0,12.79,4.61,89,3,8,0,slowbro,27
383,"['diglett', 'tauros', 'growlithe', 'omanyte', 'nidoking', 'jolteon']",0.0,269.0,75.0,41.0,40.0,37.0,38.0,38.0,0,0.0,0.0,11.2,3.57,89,7,4,0,lapras,40
352,"['mankey', 'krabby', 'graveler', 'pidgey', 'magnemite', 'jigglypuff']",0.0,275.0,77.0,38.0,41.0,41.0,40.0,38.0,0,0.0,0.0,7.84,2.26,100,0,0,0,slowbro,45
385,"['pinsir', 'exeggcute', 'machoke', 'starmie', 'sandshrew', 'alakazam']",0.0,292.0,79.0,43.0,44.0,44.0,41.0,41.0,0,0.0,0.0,13.62,5.34,70,4,26,0,draw,43
386,"['golduck', 'raticate', 'golbat', 'omastar', 'vulpix', 'bulbasaur']",0.0,286.0,76.0,43.0,43.0,40.0,42.0,42.0,0,0.0,0.0,12.24,4.01,93,4,1,2,jynx,52
371,"['kingler', 'kakuna', 'parasect', 'bellsprout', 'dragonair', 'krabby']",0.0,283.0,76.0,41.0,42.0,44.0,39.0,41.0,0,0.0,0.0,9.15,2.55,99,1,0,0,slowbro,41
388,"['wartortle', 'dragonite', 'onix', 'vileplume', 'nidoran-f', 'pidgeot']",0.0,284.0,77.0,43.0,42.0,40.0,40.0,42.0,0,0.0,0.0,12.05,5.31,87,5,8,0,draw,40
378,"['dugtrio', 'rattata', 'ditto', 'flareon', 'electabuzz', 'muk']",0.0,286.0,77.0,41.0,44.0,43.0,40.0,41.0,0,0.0,0.0,14.7,6.61,86,8,6,0,lapras,44
379,"['machoke', 'rattata', 'beedrill', 'electabuzz', 'seaking', 'staryu']",0.0,284.0,76.0,41.0,43.0,40.0,40.0,44.0,0,0.0,0.0,10.11,3.61,83,11,6,0,lapras,33
380,"['tentacool', 'muk', 'kabuto', 'moltres', 'flareon', 'nidoran-f']",0.0,294.0,79.0,43.0,44.0,42.0,43.0,43.0,0,0.0,0.0,16.26,5.13,95,3,2,0,slowbro,32
381,"['venomoth', 'venomoth', 'hypno', 'porygon', 'pidgey', 'hitmonchan']",0.0,283.0,76.0,41.0,40.0,41.0,43.0,42.0,0,0.0,0.0,13.32,4.36,95,3,2,0,cloyster,32
382,"['charmander', 'poliwag', 'mr-mime', 'kingler', 'kadabra', 'sandslash']",0.0,283.0,76.0,42.0,40.0,41.0,43.0,41.0,0,0.0,0.0,12.34,4.47,92,2,6,0,lapras,51
384,"['charmander', 'jynx', 'magmar', 'alakazam', 'farfetchd', 'koffing']",0.0,274.0,75.0,40.0,39.0,42.0,39.0,39.0,0,0.0,0.0,12.92,5.43,75,16,9,0,lapras,59
313,"['nidoran-f', 'dragonite', 'spearow', 'hitmonchan', 'hitmonchan', 'bulbasaur']",0.0,289.0,78.0,41.0,43.0,42.0,44.0,41.0,0,0.0,0.0,9.91,4.72,85,6,9,0,jynx,45
387,"['tangela', 'rhyhorn', 'nidoqueen', 'arcanine', 'dugtrio', 'nidoran-m']",0.0,279.0,75.0,39.0,41.0,43.0,41.0,40.0,0,0.0,0.0,8.34,2.53,100,0,0,0,slowbro,47
399,"['golbat', 'wigglytuff', 'nidoking', 'dodrio', 'pidgeotto', 'shellder']",0.0,290.0,82.0,42.0,43.0,41.0,40.0,42.0,0,0.0,0.0,11.45,3.25,100,0,0,0,jynx,43
339,"['sandshrew', 'psyduck', 'kingler', 'butterfree', 'charmeleon', 'pikachu']",0.0,287.0,79.0,40.0,42.0,43.0,42.0,41.0,0,0.0,0.0,9.83,2.39,98,2,0,0,jynx,58
390,"['graveler', 'poliwrath', 'krabby', 'kangaskhan', 'ivysaur', 'squirtle']",0.0,282.0,74.0,42.0,41.0,40.0,42.0,43.0,0,0.0,0.0,16.51,5.62,37,14,49,0,gengar,42
372,"['rhydon', 'tauros', 'geodude', 'dewgong', 'seaking', 'muk']",0.0,288.0,77.0,44.0,44.0,40.0,41.0,42.0,0,0.0,0.0,22.18,9.32,65,2,33,0,lapras,38
391,"['pidgeot', 'onix', 'pidgeot', 'diglett', 'vaporeon', 'pidgeotto']",0.0,286.0,82.0,41.0,40.0,43.0,40.0,40.0,0,0.0,0.0,16.48,4.54,100,0,0,0,jynx,42
393,"['scyther', 'oddish', 'wartortle', 'dodrio', 'weedle', 'magnemite']",0.0,286.0,79.0,39.0,42.0,43.0,41.0,42.0,0,0.0,0.0,10.08,3.61,88,11,1,0,jynx,34
394,"['doduo', 'arcanine', 'machamp', 'nidoking', 'flareon', 'psyduck']",0.0,288.0,78.0,43.0,42.0,42.0,41.0,42.0,0,0.0,0.0,12.16,5.53,63,4,33,0,lapras,32
395,"['raticate', 'magneton', 'aerodactyl', 'venomoth', 'nidoking', 'metapod']",0.0,278.0,74.0,41.0,42.0,40.0,40.0,41.0,0,0.0,0.0,17.87,5.94,40,18,42,0,gengar,35
396,"['pidgeot', 'tentacruel', 'charmander', 'sandshrew', 'charmeleon', 'onix']",0.0,284.0,76.0,42.0,43.0,42.0,40.0,41.0,0,0.0,0.0,11.14,4.01,99,0,1,0,slowbro,37
368,"['electabuzz', 'weepinbell', 'lickitung', 'poliwag', 'doduo', 'horsea']",0.0,277.0,77.0,39.0,41.0,41.0,39.0,40.0,0,0.0,0.0,9.02,2.84,95,5,0,0,slowbro,40
366,"['rattata', 'doduo', 'cubone', 'articuno', 'mankey', 'jolteon']",0.0,280.0,75.0,42.0,42.0,43.0,39.0,39.0,0,0.0,0.0,10.37,3.52,96,2,2,0,slowbro,26
315,"['aerodactyl', 'spearow', 'meowth', 'seel', 'golbat', 'arbok']",0.0,283.0,76.0,39.0,41.0,44.0,42.0,41.0,0,0.0,0.0,11.28,4.29,98,1,1,0,slowbro,46
349,"['lickitung', 'vulpix', 'chansey', 'metapod', 'charizard', 'mew']",0.0,288.0,78.0,40.0,45.0,42.0,43.0,40.0,0,0.0,0.0,17.72,6.13,93,6,1,0,lapras,39
376,"['squirtle', 'flareon', 'growlithe', 'zubat', 'venonat', 'exeggcute']",0.0,293.0,82.0,42.0,42.0,40.0,43.0,44.0,0,0.0,0.0,10.54,2.88,100,0,0,0,jynx,58
351,"['nidoran-f', 'tentacool', 'venonat', 'flareon', 'hitmonlee', 'charmeleon']",0.0,277.0,73.0,40.0,40.0,39.0,43.0,42.0,0,0.0,0.0,10.87,3.39,98,2,0,0,slowbro,71
377,"['cloyster', 'sandshrew', 'blastoise', 'tentacool', 'grimer', 'beedrill']",0.0,282.0,77.0,41.0,41.0,42.0,41.0,40.0,0,0.0,0.0,16.15,5.02,88,1,11,0,lapras,58
340,"['sandshrew', 'aerodactyl', 'rattata', 'hitmonlee', 'rattata', 'gastly']",0.0,276.0,74.0,42.0,38.0,40.0,42.0,40.0,0,0.0,0.0,9.05,3.89,93,2,5,0,slowbro,41
341,"['drowzee', 'gastly', 'nidoran-f', 'metapod', 'kabuto', 'kabuto']",0.0,284.0,76.0,42.0,41.0,42.0,43.0,40.0,0,0.0,0.0,10.4,2.98,94,5,1,0,lapras,42
342,"['voltorb', 'farfetchd', 'abra', 'rapidash', 'lickitung', 'venomoth']",0.0,281.0,75.0,42.0,44.0,39.0,40.0,41.0,0,0.0,0.0,11.08,2.77,96,4,0,0,slowbro,53
344,"['rapidash', 'kingler', 'meowth', 'clefable', 'arbok', 'flareon']",0.0,288.0,77.0,41.0,42.0,41.0,43.0,44.0,0,0.0,0.0,16.9,6.97,79,10,11,0,lapras,46
346,"['metapod', 'aerodactyl', 'wigglytuff', 'eevee', 'raichu', 'bulbasaur']",0.0,281.0,77.0,41.0,43.0,40.0,40.0,40.0,0,0.0,0.0,11.48,3.56,99,1,0,0,jynx,65
347,"['geodude', 'tangela', 'krabby', 'blastoise', 'ekans', 'aerodactyl']",0.0,277.0,76.0,40.0,40.0,39.0,41.0,41.0,0,0.0,0.0,13.13,5.39,81,3,16,0,lapras,55
348,"['graveler', 'vulpix', 'victreebel', 'clefable', 'jynx', 'flareon']",0.0,282.0,78.0,40.0,41.0,42.0,40.0,41.0,0,0.0,0.0,20.36,8.39,40,19,41,0,lapras,34
350,"['charmander', 'rhydon', 'kingler', 'beedrill', 'tentacool', 'ekans']",0.0,278.0,75.0,40.0,41.0,39.0,43.0,40.0,0,0.0,0.0,8.61,1.91,99,1,0,0,slowbro,52
365,"['metapod', 'marowak', 'wartortle', 'magnemite', 'cloyster', 'drowzee']",0.0,288.0,77.0,42.0,44.0,42.0,39.0,44.0,0,0.0,0.0,13.28,4.25,93,5,2,0,slowbro,32
354,"['squirtle', 'spearow', 'charmeleon', 'venomoth', 'growlithe', 'magnemite']",0.0,287.0,78.0,40.0,42.0,44.0,42.0,41.0,0,0.0,0.0,10.9,2.61,99,1,0,0,jynx,37
367,"['nidoran-m', 'weezing', 'lapras', 'kingler', 'kangaskhan', 'clefable']",0.0,276.0,75.0,41.0,40.0,40.0,41.0,39.0,0,0.0,0.0,29.69,6.44,4,2,93,1,gengar,59
370,"['pinsir', 'growlithe', 'poliwag', 'horsea', 'poliwrath', 'koffing']",0.0,289.0,82.0,40.0,43.0,42.0,40.0,42.0,0,0.0,0.0,15.31,6.44,60,2,38,0,lapras,42
355,"['gastly', 'arcanine', 'squirtle', 'machop', 'weezing', 'kabuto']",0.0,289.0,76.0,46.0,40.0,40.0,45.0,42.0,0,0.0,0.0,13.93,5.18,54,6,40,0,lapras,40
358,"['nidorino', 'chansey', 'goldeen', 'kakuna', 'dewgong', 'magmar']",0.0,288.0,79.0,42.0,42.0,42.0,41.0,42.0,0,0.0,0.0,21.36,10.78,99,1,0,0,slowbro,40
359,"['machamp', 'charmander', 'psyduck', 'rhydon', 'primeape', 'zapdos']",0.0,277.0,77.0,40.0,39.0,40.0,40.0,41.0,0,0.0,0.0,16.22,5.85,29,1,68,2,gengar,43
360,"['pinsir', 'venusaur', 'metapod', 'flareon', 'machoke', 'ekans']",0.0,275.0,75.0,39.0,39.0,44.0,40.0,38.0,0,0.0,0.0,13.09,4.8,64,11,25,0,lapras,43
361,"['moltres', 'electrode', 'charizard', 'rhyhorn', 'raichu', 'tangela']",0.0,287.0,80.0,42.0,41.0,42.0,40.0,42.0,0,0.0,0.0,12.35,4.41,87,2,11,0,jynx,37
362,"['lickitung', 'seadra', 'voltorb', 'dugtrio', 'magnemite', 'gastly']",0.0,281.0,77.0,41.0,42.0,41.0,39.0,41.0,0,0.0,0.0,16.95,8.02,78,2,18,2,lapras,33
363,"['tentacruel', 'mr-mime', 'caterpie', 'marowak', 'vileplume', 'cubone']",0.0,287.0,80.0,39.0,44.0,42.0,41.0,41.0,0,0.0,0.0,13.56,4.77,91,3,6,0,lapras,36
999,"['squirtle', 'venomoth', 'charizard', 'goldeen', 'dodrio', 'poliwag']",0.0,283.0,75.0,43.0,42.0,41.0,41.0,41.0,0,0.0,0.0,13.2,4.67,86,7,7,0,jynx,29
